Instance;Instance;Instance;Instance;Instance;Instance;Instance;Solution;Solution;Solution;Solution
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_30_10.txt;30;48;10;traversal;false;520;494,88;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_30_10.txt;30;48;10;composite;false;493;460,69;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_1.txt;40;48;1;optimal;false;746;692,01;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_1.txt;40;48;1;largest_gap;false;823;769,98;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_1.txt;40;48;1;midpoint;false;885;823;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_1.txt;40;48;1;return;false;1.009;961,25;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_1.txt;40;48;1;traversal;false;782;727,22;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_1.txt;40;48;1;composite;false;750;696,62;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_2.txt;40;48;2;optimal;false;725;607,61;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_2.txt;40;48;2;largest_gap;true;682;682;3078,18
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_2.txt;40;48;2;midpoint;false;716;715;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_2.txt;40;48;2;return;true;860;860,40;2752,9
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_2.txt;40;48;2;traversal;true;645;645,13;1958,42
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_2.txt;40;48;2;composite;false;622;615,18;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_3.txt;40;48;3;optimal;false;733;700,14;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_3.txt;40;48;3;largest_gap;false;819;788;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_3.txt;40;48;3;midpoint;false;847;819;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_3.txt;40;48;3;return;false;1.004;970,53;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_3.txt;40;48;3;traversal;false;762;744,15;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_3.txt;40;48;3;composite;false;738;706,40;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_4.txt;40;48;4;optimal;false;722;618,73;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_4.txt;40;48;4;largest_gap;true;686;686,40;2397,54
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_4.txt;40;48;4;midpoint;true;726;726;875,926
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_4.txt;40;48;4;return;true;844;844;2047,49
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_4.txt;40;48;4;traversal;true;656;656,37;3377,26
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_4.txt;40;48;4;composite;false;635;621,00;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_5.txt;40;48;5;optimal;false;634;621,99;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_5.txt;40;48;5;largest_gap;true;678;677,91;2681,61
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_5.txt;40;48;5;midpoint;true;716;716;896,699
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_5.txt;40;48;5;return;true;857;857,16;2424,73
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_5.txt;40;48;5;traversal;false;796;662,26;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_5.txt;40;48;5;composite;false;632;626,31;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_6.txt;40;48;6;optimal;false;736;674,54;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_6.txt;40;48;6;largest_gap;false;741;738;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_6.txt;40;48;6;midpoint;true;771;771;1867,77
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_6.txt;40;48;6;return;true;927;927,10;2539,13
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_6.txt;40;48;6;traversal;false;764;722,33;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_6.txt;40;48;6;composite;false;692;679,38;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_7.txt;40;48;7;optimal;false;715;666,50;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_7.txt;40;48;7;largest_gap;false;776;742,84;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_7.txt;40;48;7;midpoint;false;792;780,02;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_7.txt;40;48;7;return;false;990;920;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_7.txt;40;48;7;traversal;false;782;733,24;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_7.txt;40;48;7;composite;false;720;669,83;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_8.txt;40;48;8;optimal;false;602;596,32;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_8.txt;40;48;8;largest_gap;true;666;665,55;3482
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_8.txt;40;48;8;midpoint;false;694;692;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_8.txt;40;48;8;return;true;866;865,55;1361,3
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_8.txt;40;48;8;traversal;false;646;642;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_8.txt;40;48;8;composite;false;604;599,23;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_9.txt;40;48;9;optimal;false;605;582;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_9.txt;40;48;9;largest_gap;false;655;630,34;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_9.txt;40;48;9;midpoint;false;692;675;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_9.txt;40;48;9;return;false;855;830,30;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_9.txt;40;48;9;traversal;false;778;630,22;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_9.txt;40;48;9;composite;false;614;589,98;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_10.txt;40;48;10;optimal;false;724;659,75;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_10.txt;40;48;10;largest_gap;false;763;740,62;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_10.txt;40;48;10;midpoint;false;788;777,57;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_10.txt;40;48;10;return;false;980;928,17;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_10.txt;40;48;10;traversal;false;722;717,20;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_10.txt;40;48;10;composite;false;712;665,79;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_1.txt;50;48;1;optimal;false;842;806;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_1.txt;50;48;1;largest_gap;false;916;879;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_1.txt;50;48;1;midpoint;false;950;917,50;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_1.txt;50;48;1;return;false;1.212;1.163,83;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_1.txt;50;48;1;traversal;false;920;872,61;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_1.txt;50;48;1;composite;false;946;814;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_2.txt;50;48;2;optimal;false;727;706;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_2.txt;50;48;2;largest_gap;false;794;781;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_2.txt;50;48;2;midpoint;false;848;825,96;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_2.txt;50;48;2;return;false;1.164;1.002,36;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_2.txt;50;48;2;traversal;false;764;740,41;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_2.txt;50;48;2;composite;false;728;708;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_3.txt;50;48;3;optimal;false;844;778,73;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_3.txt;50;48;3;largest_gap;false;929;864;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_3.txt;50;48;3;midpoint;false;971;912,50;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_3.txt;50;48;3;return;false;1.168;1.100,74;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_3.txt;50;48;3;traversal;false;896;837,52;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_3.txt;50;48;3;composite;false;854;782;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_4.txt;50;48;4;optimal;false;821;794;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_4.txt;50;48;4;largest_gap;false;912;886;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_4.txt;50;48;4;midpoint;false;959;939,22;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_4.txt;50;48;4;return;false;1.152;1.124,65;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_4.txt;50;48;4;traversal;false;880;845,88;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_4.txt;50;48;4;composite;false;830;799;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_5.txt;50;48;5;optimal;false;956;829;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_5.txt;50;48;5;largest_gap;false;958;929;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_5.txt;50;48;5;midpoint;false;999;976,48;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_5.txt;50;48;5;return;false;1.173;1.149,10;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_5.txt;50;48;5;traversal;false;905;885,03;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_5.txt;50;48;5;composite;false;963;835;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_6.txt;50;48;6;optimal;false;845;789,13;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_6.txt;50;48;6;largest_gap;false;932;873;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_6.txt;50;48;6;midpoint;false;980;922,33;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_6.txt;50;48;6;return;false;1.142;1.070,31;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_6.txt;50;48;6;traversal;false;883;832,80;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_6.txt;50;48;6;composite;false;851;793;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_7.txt;50;48;7;optimal;false;702;676,36;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_7.txt;50;48;7;largest_gap;false;780;747;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_7.txt;50;48;7;midpoint;false;796;777,88;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_7.txt;50;48;7;return;false;996;967,48;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_7.txt;50;48;7;traversal;false;877;733,40;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_7.txt;50;48;7;composite;false;738;682;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_8.txt;50;48;8;optimal;false;765;690;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_8.txt;50;48;8;largest_gap;false;831;758;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_8.txt;50;48;8;midpoint;false;824;791,25;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_8.txt;50;48;8;return;false;1.030;981,10;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_8.txt;50;48;8;traversal;false;762;739,76;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_8.txt;50;48;8;composite;false;826;693;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_9.txt;50;48;9;optimal;false;813;701,06;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_9.txt;50;48;9;largest_gap;false;878;770;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_9.txt;50;48;9;midpoint;false;819;811,34;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_9.txt;50;48;9;return;false;1.123;983,75;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_9.txt;50;48;9;traversal;false;875;743,23;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_9.txt;50;48;9;composite;false;823;705,26;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_10.txt;50;48;10;optimal;false;838;789,90;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_10.txt;50;48;10;largest_gap;false;934;884;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_10.txt;50;48;10;midpoint;false;969;921;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_10.txt;50;48;10;return;false;1.188;1.122,62;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_10.txt;50;48;10;traversal;false;886;837,72;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_10.txt;50;48;10;composite;false;850;794;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_1.txt;60;48;1;optimal;false;960;848,05;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_1.txt;60;48;1;largest_gap;false;1.052;936;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_1.txt;60;48;1;midpoint;false;1.098;985,09;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_1.txt;60;48;1;return;false;1.283;1.147,40;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_1.txt;60;48;1;traversal;false;1.007;895;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_1.txt;60;48;1;composite;false;958;851;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_2.txt;60;48;2;optimal;false;873;808,62;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_2.txt;60;48;2;largest_gap;false;1.000;892;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_2.txt;60;48;2;midpoint;false;1.038;932,01;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_2.txt;60;48;2;return;false;1.290;1.153,07;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_2.txt;60;48;2;traversal;false;979;858,98;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_2.txt;60;48;2;composite;false;818;812;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_3.txt;60;48;3;optimal;false;1.036;894,07;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_3.txt;60;48;3;largest_gap;false;1.148;996;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_3.txt;60;48;3;midpoint;false;1.100;1.055,48;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_3.txt;60;48;3;return;false;1.306;1.253,91;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_3.txt;60;48;3;traversal;false;993;950,48;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_3.txt;60;48;3;composite;false;970;900;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_4.txt;60;48;4;optimal;false;942;853,23;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_4.txt;60;48;4;largest_gap;false;1.024;949;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_4.txt;60;48;4;midpoint;false;1.051;1.007,32;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_4.txt;60;48;4;return;false;1.280;1.178,48;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_4.txt;60;48;4;traversal;false;984;903,87;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_4.txt;60;48;4;composite;false;930;854;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_5.txt;60;48;5;optimal;false;1.082;960,03;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_5.txt;60;48;5;largest_gap;false;1.163;1.059;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_5.txt;60;48;5;midpoint;false;1.223;1.105,09;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_5.txt;60;48;5;return;false;1.499;1.357,60;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_5.txt;60;48;5;traversal;false;1.134;1.013,62;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_5.txt;60;48;5;composite;false;1.074;965;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_6.txt;60;48;6;optimal;false;1.101;1.036,41;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_6.txt;60;48;6;largest_gap;false;1.222;1.162;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_6.txt;60;48;6;midpoint;false;1.276;1.221,46;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_6.txt;60;48;6;return;false;1.477;1.409,04;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_6.txt;60;48;6;traversal;false;1.142;1.089,60;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_6.txt;60;48;6;composite;false;1.099;1.041;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_7.txt;60;48;7;optimal;false;1.058;989;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_7.txt;60;48;7;largest_gap;false;1.136;1.075;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_7.txt;60;48;7;midpoint;false;1.156;1.095;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_7.txt;60;48;7;return;false;1.457;1.372,49;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_7.txt;60;48;7;traversal;false;1.125;1.058,96;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_7.txt;60;48;7;composite;false;1.063;999;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_8.txt;60;48;8;optimal;false;1.064;946,77;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_8.txt;60;48;8;largest_gap;false;1.179;1.052;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_8.txt;60;48;8;midpoint;false;1.242;1.114;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_8.txt;60;48;8;return;false;1.348;1.326,77;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_8.txt;60;48;8;traversal;false;1.134;998,26;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_8.txt;60;48;8;composite;false;1.068;950;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_9.txt;60;48;9;optimal;false;907;789,94;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_9.txt;60;48;9;largest_gap;false;983;873;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_9.txt;60;48;9;midpoint;false;1.037;921;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_9.txt;60;48;9;return;false;1.270;1.113,06;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_9.txt;60;48;9;traversal;false;948;837,53;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_9.txt;60;48;9;composite;false;910;792;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_10.txt;60;48;10;optimal;false;1.042;946;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_10.txt;60;48;10;largest_gap;false;1.148;1.044;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_10.txt;60;48;10;midpoint;false;1.201;1.100;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_10.txt;60;48;10;return;false;1.468;1.322,15;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_10.txt;60;48;10;traversal;false;1.119;1.003,69;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_10.txt;60;48;10;composite;false;1.048;949;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_1.txt;70;48;1;optimal;false;1.165;989,75;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_1.txt;70;48;1;largest_gap;false;1.270;1.131;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_1.txt;70;48;1;midpoint;false;1.332;1.192;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_1.txt;70;48;1;return;false;1.593;1.427,46;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_1.txt;70;48;1;traversal;false;1.246;1.089,80;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_1.txt;70;48;1;composite;false;1.183;1.040;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_2.txt;70;48;2;optimal;false;1.156;1.051,28;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_2.txt;70;48;2;largest_gap;false;1.245;1.168;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_2.txt;70;48;2;midpoint;false;1.293;1.217,83;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_2.txt;70;48;2;return;false;1.630;1.526,40;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_2.txt;70;48;2;traversal;false;1.283;1.168,48;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_2.txt;70;48;2;composite;false;1.157;1.087;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_3.txt;70;48;3;optimal;false;1.252;1.136;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_3.txt;70;48;3;largest_gap;false;1.385;1.261;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_3.txt;70;48;3;midpoint;false;1.354;1.318,42;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_3.txt;70;48;3;return;false;1.647;1.608,86;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_3.txt;70;48;3;traversal;false;1.292;1.219,29;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_3.txt;70;48;3;composite;false;1.253;1.141;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_4.txt;70;48;4;optimal;false;1.176;977,45;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_4.txt;70;48;4;largest_gap;false;1.272;1.153;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_4.txt;70;48;4;midpoint;false;1.342;1.227;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_4.txt;70;48;4;return;false;1.590;1.456,79;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_4.txt;70;48;4;traversal;false;1.216;1.106,90;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_4.txt;70;48;4;composite;false;1.172;1.053;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_5.txt;70;48;5;optimal;false;1.140;949,36;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_5.txt;70;48;5;largest_gap;false;1.133;1.086;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_5.txt;70;48;5;midpoint;false;1.238;1.139;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_5.txt;70;48;5;return;false;1.470;1.386,28;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_5.txt;70;48;5;traversal;false;1.207;1.049,02;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_5.txt;70;48;5;composite;false;1.150;999;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_6.txt;70;48;6;optimal;false;1.186;1.029,08;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_6.txt;70;48;6;largest_gap;false;1.285;1.148;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_6.txt;70;48;6;midpoint;false;1.329;1.192;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_6.txt;70;48;6;return;false;1.612;1.445,46;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_6.txt;70;48;6;traversal;false;1.245;1.109,32;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_6.txt;70;48;6;composite;false;1.187;1.056;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_7.txt;70;48;7;optimal;false;1.132;1.027,28;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_7.txt;70;48;7;largest_gap;false;1.263;1.140;3600
