problem type;benchmark set;filename;number of orders;capacity;random seed;policy;opt?;UB;LB;time [s]
OrderBatching;BAHCECI_ONCAN;Pr_30_6_05_Store5_20.txt;12;5;20;optimal;true;260,8;260,8;0,187
OrderBatching;BAHCECI_ONCAN;Pr_30_6_05_Store5_21.txt;12;5;21;optimal;true;228,8;228,8;0,23
OrderBatching;BAHCECI_ONCAN;Pr_30_6_05_Store5_22.txt;12;5;22;optimal;true;228,8;228,8;0,253
OrderBatching;BAHCECI_ONCAN;Pr_30_6_05_Store5_23.txt;12;5;23;optimal;true;256;256;0,57
OrderBatching;BAHCECI_ONCAN;Pr_30_6_05_Store5_24.txt;12;5;24;optimal;true;258,8;258,8;0,267
OrderBatching;BAHCECI_ONCAN;Pr_30_6_05_Store5_25.txt;12;5;25;optimal;true;291,6;291,6;0,167
OrderBatching;BAHCECI_ONCAN;Pr_30_6_05_Store5_26.txt;12;5;26;optimal;true;276,4;276,4;0,209
OrderBatching;BAHCECI_ONCAN;Pr_30_6_05_Store5_27.txt;12;5;27;optimal;true;280,4;280,4;0,21
OrderBatching;BAHCECI_ONCAN;Pr_30_6_05_Store5_28.txt;12;5;28;optimal;true;245,6;245,6;0,201
OrderBatching;BAHCECI_ONCAN;Pr_30_6_05_Store5_29.txt;12;5;29;optimal;true;183,6;183,6;0,177
OrderBatching;BAHCECI_ONCAN;Pr_30_6_05_Store5_30.txt;12;5;30;optimal;true;270,8;270,8;0,212
