instance_set,instance_name,reference_value,reference_runtime,reference_is_opt,reference_type,reference_source,reference_policy
SPRP-SS,unit_F2_m25_C180_a30_17,1404.0,0.0604868,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_18,1482.0,0.0650726,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_19,1680.0,0.24185800000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_2,1322.0,0.124403,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_20,1132.0,0.0752599,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_21,1054.0,0.0588563,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_22,1166.0,0.031407,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_23,1266.0,0.062036,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_24,1180.0,0.21029,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_25,1628.0,0.0677101,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_26,1140.0,0.20968199999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_27,1142.0,0.226559,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_28,1200.0,0.286297,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_29,1140.0,0.0656335,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_3,1282.0,0.35283499999999995,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_30,1324.0,0.0887097,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_31,1210.0,0.112253,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_32,1528.0,0.0897902,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_33,1314.0,0.0594049,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_34,1520.0,0.53871,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_35,1544.0,0.38180200000000003,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_36,1160.0,0.124584,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_37,1836.0,0.168085,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_38,1406.0,0.125754,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_39,1290.0,0.198883,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_4,1522.0,0.255502,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_40,1232.0,0.119585,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_41,1332.0,0.249032,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_42,1122.0,0.0578433,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_43,1304.0,0.29665800000000003,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_44,1452.0,0.11629600000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_45,1368.0,0.311365,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_46,1420.0,0.11465,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_47,1562.0,0.211851,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_48,1302.0,0.191519,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_49,1170.0,0.200816,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_5,1742.0,0.0808248,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_6,1518.0,0.109824,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_7,1338.0,0.07805419999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_8,1092.0,0.055991599999999996,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a30_9,1162.0,0.133615,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_0,376.0,0.0709737,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_1,342.0,0.480175,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_10,274.0,0.111035,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_11,374.0,0.351853,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_12,472.0,0.162336,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_13,314.0,0.07334869999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_14,438.0,0.0198018,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_15,224.0,0.0084945,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_16,476.0,0.06802710000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_17,242.0,0.0565711,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_18,184.0,0.164989,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_19,416.0,0.675821,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_2,438.0,0.173626,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_20,156.0,0.0300629,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_21,258.0,0.160418,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_22,350.0,0.7057599999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_23,402.0,0.045568199999999996,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_24,544.0,0.092986,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_25,498.0,0.0462329,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_26,430.0,0.0721501,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_27,162.0,0.257121,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_28,418.0,0.122751,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_29,250.0,0.0496817,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_3,380.0,0.10533,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_30,438.0,0.511449,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_31,412.0,0.41066,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_32,254.0,0.009225899999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_33,300.0,0.023438,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_34,236.0,0.017913000000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_35,526.0,0.018822099999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_36,282.0,0.436728,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_37,504.0,0.0366353,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_38,204.0,0.0547974,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_39,364.0,0.0108042,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_4,396.0,0.0790509,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_40,416.0,0.173283,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_41,374.0,0.162841,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_42,452.0,0.200389,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_43,258.0,0.023589600000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_44,272.0,0.005398399999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_45,428.0,0.762626,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_46,338.0,0.019450500000000003,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_47,486.0,0.0715693,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_48,438.0,0.112416,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_49,314.0,0.0559154,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_5,392.0,0.17331100000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_6,468.0,0.0729812,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_7,310.0,0.507591,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_8,222.0,0.585389,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a3_9,262.0,0.13218000000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_0,568.0,0.49052100000000004,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_1,568.0,0.20958500000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_10,496.0,0.220415,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_11,538.0,0.339629,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_12,640.0,0.0979319,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_13,576.0,0.050211799999999994,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_14,614.0,0.031083200000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_15,558.0,0.07095449999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_16,658.0,0.0796871,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_17,628.0,0.0905667,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_18,672.0,0.367933,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_19,566.0,0.136838,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_2,612.0,0.0620696,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_20,342.0,0.0419727,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_21,490.0,1.04002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_22,616.0,1.72191,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_23,600.0,0.307683,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_24,646.0,0.236944,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_25,718.0,0.0478128,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_26,552.0,0.395077,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_27,480.0,1.07137,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_28,608.0,0.419373,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_29,516.0,0.216493,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_3,566.0,0.474815,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_30,536.0,0.365861,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_31,514.0,0.21399,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_32,590.0,0.0542632,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_33,528.0,0.0712855,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_34,598.0,0.254228,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_35,650.0,0.103545,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_36,470.0,0.5361849999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_37,550.0,0.0895432,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_38,350.0,0.037515,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_39,724.0,0.406902,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_4,676.0,0.26144799999999996,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_40,562.0,0.48915499999999995,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_41,550.0,0.284476,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_42,576.0,0.307103,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_43,492.0,0.132295,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_44,544.0,0.125824,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_45,528.0,0.331898,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_46,662.0,0.0461268,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_47,730.0,0.16680899999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_48,598.0,0.152592,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_49,516.0,0.0954101,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_5,468.0,0.027726900000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_6,600.0,0.102179,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_7,500.0,0.8302430000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_8,522.0,0.337414,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C180_a7_9,554.0,0.45686200000000005,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_0,242.0,0.238303,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_1,208.0,0.117806,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_10,252.0,0.16081600000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_11,244.0,0.14802099999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_12,270.0,0.21631,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_13,192.0,0.247469,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_14,228.0,0.43897699999999995,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_15,250.0,0.0758736,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_16,222.0,0.048551699999999996,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_17,276.0,0.0254933,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_18,214.0,0.06434820000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_19,236.0,0.0351967,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_2,220.0,0.0880904,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_20,304.0,0.0891429,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_21,216.0,0.183801,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_22,282.0,0.0921353,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_23,214.0,0.078654,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_24,236.0,0.065451,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_25,242.0,0.161549,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_26,236.0,0.0630375,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_27,202.0,0.0406762,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_28,272.0,0.039438600000000004,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_29,196.0,0.0643313,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_3,214.0,0.0805361,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_30,282.0,0.109166,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_31,274.0,0.0715474,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_32,212.0,0.152881,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_33,256.0,0.0605616,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_34,252.0,0.13082,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_35,254.0,0.11408199999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_36,220.0,0.125423,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_37,258.0,0.06486360000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_38,316.0,0.0454033,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_39,254.0,0.152605,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_4,212.0,0.153894,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_40,296.0,0.0738559,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_41,210.0,0.12451999999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_42,278.0,0.13472399999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_43,220.0,0.327774,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_44,338.0,0.126944,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_45,306.0,0.057981200000000004,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_46,212.0,0.0956211,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_47,308.0,0.0444435,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_48,212.0,0.050662,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_49,218.0,0.0595028,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_5,254.0,0.0528859,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_6,220.0,0.0301605,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_7,240.0,0.0551243,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_8,334.0,0.118173,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a15_9,230.0,0.125652,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_0,336.0,0.10239,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_1,378.0,0.102315,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_10,350.0,0.0667152,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_11,360.0,0.048973100000000006,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_12,312.0,0.0753251,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_13,282.0,0.111579,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_14,352.0,0.11705800000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_15,388.0,0.16557,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_16,350.0,0.08011650000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_17,358.0,0.08657519999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_18,360.0,0.359225,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_19,328.0,0.0519975,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_2,334.0,0.113525,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_20,386.0,0.131638,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_21,322.0,0.046981499999999995,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_22,348.0,0.101021,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_23,290.0,0.181057,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_24,396.0,0.0679589,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_25,382.0,0.394507,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_26,362.0,0.268613,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_27,312.0,0.126191,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_28,372.0,0.061522,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_29,346.0,0.0761618,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_3,292.0,0.0278085,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_30,368.0,0.0922352,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_31,352.0,0.385241,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_32,322.0,0.0397091,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_33,366.0,0.078019,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_34,380.0,0.0910779,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_35,394.0,0.0976091,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_36,314.0,0.0901683,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_37,350.0,0.290368,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_38,460.0,0.0307044,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_39,326.0,0.24242,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_4,344.0,0.157485,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_40,362.0,0.29291500000000004,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_41,378.0,0.0621535,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_42,372.0,0.041643700000000006,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_43,346.0,0.087809,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_44,404.0,0.0523746,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_45,396.0,0.0703395,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_46,298.0,0.21211600000000003,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_47,404.0,0.0442567,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_48,288.0,0.10605500000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_49,304.0,0.411377,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_5,308.0,0.13367300000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_6,308.0,0.06466459999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_7,354.0,0.10499599999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_8,400.0,0.0505028,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a30_9,268.0,0.142896,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a3_0,90.0,0.254246,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,unit_F2_m25_C30_a3_1,92.0,0.28818,True,optimum,Heßler & Irnich (2024),exact
